year,comp_id,begin,end,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,D,balsheet_flag,balsheet_length,balsheet_notfullyear,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,labor_avg,status_alive,flag_asset_problem,total_assets,total_assets_next,asset_growth_rate,fast_growth,ln_sales,sales_mil,sales_mil_log,d1_sales_mil_log,age,new
2012,1001541.0,2012-01-01,2012-12-31,481.4814758300781,9629.6298828125,1303.7037353515625,0.0,0.0,0.0,190566.671875,-7696.29638671875,0.0,0.0,9048.1484375,8351.8515625,0.0,-7722.22216796875,1203.7037353515625,191262.96875,200740.734375,190566.671875,,0.0,365.0,0.0,2008.0,,1.0,0.0,0.0,1974.0,3222.0,male,Domestic,5610.0,56.0,3.0,3.0,Central,2008-02-24,,,1,0,200196.3017578125,193085.189453125,-0.03552069764650383,0.0,7.093158528605567,0.0012037037353515626,-6.722352029358707,0.0,4.0,1.0
2012,1002029.0,2012-01-01,2012-12-31,14929.6298828125,203885.1875,120444.453125,0.0,0.0,0.0,23459.259765625,11818.5185546875,0.0,677.7777709960938,15077.77734375,984270.375,41037.03515625,9722.22265625,1136514.875,93144.4453125,11111.111328125,23459.259765625,,0.0,365.0,0.0,2006.0,,2.0,0.0,0.0,1975.0,3101.0,male,Domestic,2711.0,27.0,2.0,3.0,East,2006-07-03,,0.4583333134651184,1,0,227344.447265625,282281.48046875,0.2416466901385878,1.0,13.943477010618471,1.136514875,0.1279664526541966,0.0,6.0,1.0
2012,1011889.0,2012-01-01,2012-12-31,36625.92578125,160166.671875,18911.111328125,0.0,0.0,0.0,933574.0625,96751.8515625,1537.0369873046875,11866.6669921875,131766.671875,204659.265625,92614.8125,96751.8515625,433666.65625,1071011.125,17481.482421875,932037.0625,,0.0,365.0,0.0,1992.0,,1.0,0.0,0.0,1946.0,6198.0,male,Domestic,5510.0,55.0,3.0,2.0,West,1992-11-09,,1.621212124824524,1,0,1095277.7713623047,1173144.4375,0.07109307627127763,0.0,12.980031444806547,0.43366665625,-0.8354791131577264,0.0,20.0,1.0
2012,1014183.0,2012-01-01,2012-12-31,12551.8515625,199903.703125,8274.07421875,0.0,7.407407283782959,7.407407283782959,118229.6328125,-1429.629638671875,0.0,0.0,18585.185546875,66744.4453125,55711.109375,-2351.851806640625,129729.6328125,309885.1875,11111.111328125,118229.6328125,,0.0,365.0,0.0,2001.0,,1.0,0.0,0.0,1946.0,3594.0,male,Domestic,5510.0,55.0,3.0,2.0,Central,2001-12-21,,0.7152777910232544,1,0,318133.3359375,322511.1171875,0.013760837848379563,0.0,11.773207816163303,0.1297296328125,-2.0423027418009707,0.0,11.0,1.0
2012,1018301.0,2012-01-01,2012-12-31,0.0,1811.111083984375,592.5925903320312,0.0,11.11111068725586,11.11111068725586,52155.5546875,-1096.2962646484375,118.51851654052734,496.2962951660156,1314.8148193359375,3325.926025390625,3407.407470703125,-1107.4073486328125,6722.22216796875,10781.4814453125,11111.111328125,52037.03515625,,0.0,365.0,0.0,2004.0,,2.0,0.0,0.5,1961.5,1246.5,mix,Domestic,5630.0,56.0,3.0,2.0,Central,2004-06-29,,0.1527777761220932,1,0,54085.1842880249,53762.96212005615,-0.005957679024495693,0.0,8.81317405861195,0.00672222216796875,-5.002336499352325,0.0,8.0,1.0
2012,1022796.0,2012-01-01,2012-12-31,688.888916015625,6166.66650390625,6792.5927734375,0.0,0.0,0.0,5133.33349609375,-1262.9630126953125,0.0,555.5555419921875,3133.333251953125,17629.62890625,8070.37060546875,-1311.111083984375,26096.296875,3718.5185546875,3703.70361328125,5133.33349609375,,0.0,365.0,0.0,2001.0,2016.0,1.0,0.0,0.0,1969.0,5201.0,male,Domestic,5630.0,56.0,3.0,1.0,Central,2001-02-01,2016-06-06,0.0833333358168602,1,0,11300.0,4781.481506347656,-0.5768600436860482,0.0,10.169548701060647,0.026096296875,-3.6459618569036265,0.0,11.0,1.0
2012,1035705.0,2012-01-01,2012-12-31,251.8518524169922,3355.5556640625,3059.25927734375,0.0,0.0,0.0,0.0,-7992.5927734375,0.0,2796.29638671875,262.96295166015625,24588.888671875,7411.111328125,-8000.0,24025.92578125,296.2962951660156,11111.111328125,0.0,,0.0,365.0,0.0,2011.0,,2.0,0.5,0.0,1973.0,1040.0,male,mix,5630.0,56.0,3.0,2.0,East,2011-10-26,,0.1041666716337204,1,0,3355.5556640625,3637.0369873046875,0.08388515984306577,0.0,10.086888767175159,0.02402592578125,-3.728621790789115,0.0,1.0,1.0
2012,1046213.0,2012-01-01,2012-12-31,66944.4453125,2406474.0,1225500.0,19877.77734375,0.0,-19877.77734375,1434974.125,124362.9609375,0.0,1866107.375,3659.25927734375,3342996.25,1924614.875,110022.21875,5389781.5,2482377.75,22962.962890625,1434974.125,,0.0,365.0,0.0,1998.0,,1.0,1.0,0.0,1941.0,3469.0,male,Foreign,2920.0,29.0,1.0,3.0,Central,1998-04-07,,7.861111164093018,1,0,3841448.125,4965551.814819336,0.29262498236113393,1.0,15.500015404030096,5.3897815,1.6845048460658223,0.0,14.0,1.0
2012,1056952.0,2012-01-01,2012-12-31,340.7407531738281,1622.22216796875,24096.296875,0.0,0.0,0.0,585.1851806640625,-11185.185546875,0.0,0.0,1096.2962646484375,1818.5185546875,0.0,-11255.5556640625,1296.2962646484375,-21888.888671875,11111.111328125,585.1851806640625,,0.0,365.0,0.0,2007.0,,1.0,0.0,0.0,1946.0,3601.0,male,Domestic,5610.0,56.0,3.0,2.0,Central,2007-02-15,,0.1666666716337204,1,0,2207.4073486328125,1037.0369873046875,-0.5302013523027409,0.0,7.167266450053159,0.0012962962646484374,-6.648244107911116,0.0,5.0,1.0
2012,1070690.0,2012-01-01,2012-12-31,0.0,8500.0,1259.25927734375,0.0,0.0,0.0,0.0,2107.407470703125,0.0,0.0,8500.0,937.0370483398435,1444.4444580078125,2000.0,5388.888671875,8270.3701171875,7407.4072265625,0.0,,0.0,365.0,0.0,2010.0,,1.0,0.0,0.0,1961.0,464.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,2010-11-03,,0.0833333358168602,1,0,8500.0,12948.1484375,0.523311580882353,1.0,8.592094459318735,0.005388888671875,-5.223416098645538,0.0,2.0,1.0
2012,1101902.0,2012-01-01,2012-12-31,0.0,251.8518524169922,881.4815063476561,0.0,0.0,0.0,0.0,855.5555419921875,0.0,192.59259033203125,44.44444274902344,5422.22216796875,1807.4073486328125,770.370361328125,7481.4814453125,-629.629638671875,74.0740737915039,0.0,,0.0,365.0,0.0,,,,,,,,,,5610.0,56.0,3.0,2.0,West,2004-07-15,,,1,0,251.8518524169922,1162.9630126953125,3.61764724592849,1.0,8.920186105544545,0.0074814814453125,-4.895324452419729,0.0,,1.0
2012,1109346.0,2012-01-01,2012-12-31,111.1111068725586,16314.814453125,1374.0740966796875,0.0,0.0,0.0,466.6666564941406,1137.0369873046875,0.0,0.0,13762.962890625,11014.814453125,21737.037109375,1003.7036743164062,33796.296875,15174.07421875,1851.851806640625,466.6666564941406,,0.0,365.0,0.0,2008.0,,1.0,0.0,0.0,1974.0,1995.0,male,Domestic,2732.0,27.0,2.0,2.0,Central,2008-02-13,,0.2416666746139526,1,0,16781.48110961914,21081.48126220703,0.25623484151962794,1.0,10.428106515557742,0.033796296875,-3.387404042406532,0.0,4.0,1.0
2012,1124461.0,2012-01-01,2012-12-31,0.0,24877.77734375,23774.07421875,0.0,0.0,0.0,0.0,2803.70361328125,0.0,0.0,259.2592468261719,2703.70361328125,48759.2578125,2748.148193359375,54170.37109375,1103.7037353515625,1851.851806640625,0.0,,0.0,365.0,0.0,2010.0,,1.0,0.0,0.0,1976.0,1853.0,male,Domestic,4120.0,41.0,,1.0,Central,2010-07-03,,1.3181818723678589,1,0,24877.77734375,46996.296875,0.8890874464236169,1.0,10.899889379168446,0.05417037109375,-2.9156211787958277,0.0,2.0,1.0
2012,1249266.0,2012-01-01,2012-12-31,0.0,10100.0,9659.2587890625,0.0,0.0,0.0,0.0,12962.962890625,0.0,0.0,607.4074096679688,303.7037048339844,0.0,0.0,13559.2587890625,429.629638671875,37.03703689575195,0.0,,0.0,365.0,0.0,,,,,,,,,,2711.0,27.0,2.0,2.0,Central,1998-02-09,,,1,0,10100.0,8181.4814453125,-0.18995233214727722,0.0,9.514824898426827,0.0135592587890625,-4.300685659537447,0.0,,1.0
2012,1272750.0,2012-01-01,2012-12-31,2922.22216796875,115288.890625,53907.40625,0.0,0.0,0.0,5222.22216796875,2781.4814453125,0.0,40.74074172973633,17929.62890625,93188.890625,30929.62890625,2485.185302734375,133651.859375,3674.073974609375,1851.851806640625,5222.22216796875,,0.0,365.0,0.0,2011.0,,1.0,0.0,1.0,1958.0,1976.0,female,Domestic,5510.0,55.0,3.0,1.0,Central,2011-07-26,,0.4305555522441864,1,0,120511.11279296875,110674.06372070312,-0.0816277341091781,0.0,11.802993633741147,0.133651859375,-2.012516924223127,0.0,1.0,1.0
2012,1289273.0,2012-01-01,2012-12-31,800.0,21077.77734375,34659.2578125,0.0,0.0,0.0,2881.4814453125,2548.148193359375,0.0,5707.4072265625,10985.185546875,65225.92578125,18537.037109375,2292.592529296875,87803.703125,-10937.037109375,2444.4443359375,2881.4814453125,,0.0,365.0,0.0,,,,,,,,,,5629.0,56.0,3.0,3.0,Central,1995-03-25,,0.25,1,0,23959.2587890625,23170.37060546875,-0.0329262349281807,0.0,11.382858955556115,0.087803703125,-2.4326516024081597,0.0,,1.0
2012,1388236.0,2012-01-01,2012-12-31,3959.25927734375,75300.0,20292.591796875,0.0,0.0,0.0,40140.7421875,81877.78125,1911.111083984375,0.0,23803.703125,203148.140625,26237.037109375,73688.890625,317648.15625,95148.1484375,9259.2587890625,38229.62890625,,0.0,365.0,0.0,2008.0,,2.0,0.0,0.5,1973.5,2634.0,mix,Domestic,2899.0,28.0,2.0,3.0,East,2008-09-02,,0.25,1,0,117351.85327148438,187237.03381347656,0.5955183373228735,1.0,12.66869962233343,0.31764815625,-1.1468109356308442,0.0,4.0,1.0
2012,1503918.0,2012-01-01,2012-12-31,1240.74072265625,1662.9630126953125,33396.296875,0.0,0.0,0.0,60518.51953125,-12281.4814453125,0.0,1651.851806640625,11.11111068725586,20688.888671875,12570.3701171875,-12300.0,22777.77734375,28785.185546875,74074.0703125,60518.51953125,,0.0,365.0,0.0,1996.0,,3.0,0.0,0.3333333432674408,1974.3333740234373,2279.0,mix,Domestic,5610.0,56.0,3.0,1.0,Central,1996-07-19,,0.0833333358168602,1,0,62181.48254394531,60948.147705078125,-0.019834439264061563,0.0,10.033540661729448,0.02277777734375,-3.7819698962348265,0.0,16.0,1.0
2012,1613411.0,2012-01-01,2012-12-31,0.0,19018.517578125,12407.4072265625,0.0,0.0,0.0,0.0,855.5555419921875,0.0,0.0,3496.29638671875,59481.48046875,0.0,770.370361328125,58803.703125,6611.111328125,1851.851806640625,0.0,,0.0,365.0,0.0,2010.0,,1.0,0.0,0.0,1955.0,2244.0,male,Domestic,2740.0,27.0,2.0,1.0,Central,2010-11-04,,,1,0,19018.517578125,37570.37109375,0.9754626478860395,1.0,10.981960110219994,0.058803703125,-2.83355044774428,0.0,2.0,1.0
2012,1645853.0,2012-01-01,2012-12-31,10581.4814453125,15540.7412109375,14133.3330078125,833.3333129882812,0.0,-833.3333129882812,75874.0703125,1311.111083984375,0.0,2366.666748046875,12581.4814453125,39233.33203125,19625.92578125,1159.25927734375,71681.484375,58122.22265625,57407.40625,75862.9609375,,0.0,365.0,0.0,1989.0,,1.0,0.0,0.0,1966.0,5070.0,male,Domestic,5510.0,55.0,3.0,3.0,West,1989-08-23,,0.2272727340459823,1,0,91414.8115234375,102807.408203125,0.12462528215973617,0.0,11.179987755790982,0.071681484375,-2.635522802173292,0.0,23.0,1.0
2012,1659112.0,2012-01-01,2012-12-31,0.0,1618.5185546875,7266.66650390625,0.0,0.0,0.0,5555.5556640625,-1307.4073486328125,0.0,0.0,137.0370330810547,77.77777862548828,2374.073974609375,-1311.111083984375,1166.6666259765625,-92.59259033203124,1851.851806640625,0.0,,0.0,365.0,0.0,2010.0,,1.0,0.0,0.0,1962.0,1621.0,male,Domestic,5610.0,56.0,3.0,2.0,Central,2010-03-03,,0.25,1,0,7174.07421875,11322.22216796875,0.5782136931866754,1.0,7.061905923932162,0.0011666666259765625,-6.753604634032111,0.0,2.0,1.0
2012,1814751.0,2012-01-01,2012-12-31,0.0,2281.4814453125,625.9259033203125,0.0,0.0,0.0,0.0,1203.7037353515625,0.0,348.1481628417969,1214.8148193359375,7562.962890625,6096.29638671875,1081.4814453125,14862.962890625,1655.5555419921875,1851.851806640625,0.0,,0.0,365.0,0.0,2010.0,,1.0,0.0,1.0,1955.0,1850.0,female,Domestic,5610.0,56.0,3.0,2.0,East,2010-11-26,,0.0833333358168602,1,0,2281.4814453125,2511.111083984375,0.10064935620829565,0.0,9.606627685383684,0.014862962890625,-4.20888287258059,0.0,2.0,1.0
2012,1840310.0,2012-01-01,2012-12-31,1748.148193359375,36344.4453125,46100.0,48.14814758300781,0.0,-48.14814758300781,3062.962890625,-15888.888671875,0.0,3285.185302734375,32644.4453125,108337.0390625,53366.66796875,-16155.5556640625,149770.375,-6488.888671875,11111.111328125,3062.962890625,,0.0,365.0,0.0,2002.0,,2.0,0.0,0.5,1967.5,4104.0,mix,Domestic,5610.0,56.0,3.0,3.0,Central,2002-12-31,,0.9583333730697632,1,0,39407.408203125,45074.072265625,0.14379692349446707,0.0,11.916858566822526,0.149770375,-1.8986519911417472,0.0,10.0,1.0
2012,1988363.0,2012-01-01,2012-12-31,49233.33203125,155837.03125,341470.375,0.0,0.0,0.0,779492.5625,4048.148193359375,0.0,24611.111328125,6688.888671875,422092.59375,148329.625,2744.4443359375,669222.25,301144.4375,11111.111328125,779492.5625,,0.0,365.0,0.0,2003.0,,1.0,0.0,0.0,1962.0,4681.0,male,Domestic,9602.0,96.0,,1.0,Central,2003-11-19,,1.9583333730697632,1,0,935329.59375,884811.100692749,-0.05401143446633405,0.0,13.413871496197192,0.66922225,-0.4016390617670818,0.0,9.0,1.0
2012,2007586.0,2012-01-01,2012-12-31,0.0,3170.370361328125,711.111083984375,0.0,0.0,0.0,0.0,2781.4814453125,0.0,1937.0369873046875,1207.4073486328125,5177.77783203125,5300.0,2603.70361328125,13807.4072265625,2459.25927734375,185.1851806640625,0.0,,0.0,365.0,0.0,1999.0,,1.0,0.0,1.0,1964.0,6359.0,female,Domestic,5610.0,56.0,3.0,3.0,East,1999-07-28,,0.0833333358168602,1,0,3170.370361328125,3437.037109375,0.08411217544159841,0.0,9.532960482691571,0.0138074072265625,-4.282550075272703,0.0,13.0,1.0
2012,2185769.0,2012-01-01,2012-12-31,151.8518524169922,9681.4814453125,6607.4072265625,0.0,0.0,0.0,107.40740966796876,4214.81494140625,0.0,0.0,2707.407470703125,23188.888671875,10933.3330078125,3792.592529296875,39314.81640625,3181.4814453125,37.03703689575195,107.40740966796876,,0.0,365.0,0.0,,,,,,,,,,3320.0,33.0,2.0,2.0,Central,1999-04-14,,,1,0,9788.888854980469,11603.703735351562,0.18539539137250882,0.0,10.579356734600392,0.03931481640625,-3.2361538233638814,0.0,,1.0
2012,2293689.0,2012-01-01,2012-12-31,381.4814758300781,4429.62939453125,6981.4814453125,0.0,0.0,0.0,2122.22216796875,155.55555725097656,0.0,4181.4814453125,248.1481475830078,49266.66796875,10292.5927734375,118.51851654052734,60300.0,-429.629638671875,1851.851806640625,2122.22216796875,,0.0,365.0,0.0,2009.0,,1.0,0.0,0.0,1976.0,2572.0,male,Domestic,5610.0,56.0,3.0,3.0,East,2009-12-16,,0.1597222238779068,1,0,6551.8515625,11077.778137207031,0.690785884193638,1.0,11.007087382715277,0.0603,-2.8084231752489974,0.0,3.0,1.0
2012,2371138.0,2012-01-01,2012-12-31,0.0,2485.185302734375,514.8148193359375,0.0,0.0,0.0,0.0,37.03703689575195,0.0,740.74072265625,1744.4444580078125,5611.111328125,1688.888916015625,33.33333206176758,7337.037109375,1970.370361328125,1851.851806640625,0.0,,0.0,365.0,0.0,2009.0,,1.0,1.0,0.0,,2614.0,male,Foreign,5630.0,56.0,3.0,3.0,Central,2009-11-03,,0.1666666716337204,1,0,2485.185302734375,3118.5185546875,0.2548434723383755,1.0,8.9006903765416,0.007337037109375,-4.914820181422673,0.0,3.0,1.0
2012,2407000.0,2012-01-01,2012-12-31,0.0,14425.92578125,17011.111328125,0.0,0.0,0.0,13570.3701171875,659.25927734375,0.0,7544.4443359375,1711.111083984375,37014.81640625,15892.5927734375,551.8518676757812,49333.33203125,3577.77783203125,1851.851806640625,13570.3701171875,,0.0,365.0,0.0,2010.0,2016.0,1.0,0.0,0.0,1982.0,1965.0,male,Domestic,5610.0,56.0,3.0,2.0,Central,2010-01-19,2016-06-13,0.1319444477558136,1,0,27996.2958984375,855.5555419921875,-0.969440402219783,0.0,10.806355237684562,0.04933333203125,-3.009155320279713,0.0,2.0,1.0
2012,2454300.0,2012-01-01,2012-12-31,140.74073791503906,2081.4814453125,4159.25927734375,0.0,0.0,0.0,1444.4444580078125,-2429.629638671875,0.0,2018.5185546875,62.96296310424805,36507.40625,20959.259765625,-2477.77783203125,55540.7421875,-633.3333129882812,1851.851806640625,1444.4444580078125,,0.0,365.0,0.0,2011.0,,2.0,0.0,0.5,1971.0,1841.0,mix,Domestic,5630.0,56.0,3.0,3.0,East,2011-12-15,,0.25,1,0,3525.9259033203125,3507.4073486328125,-0.005252111132018217,0.0,10.924872123888177,0.0555407421875,-2.8906384340760964,0.0,1.0,1.0
2012,2587773.0,2012-01-01,2012-12-31,0.0,3337.037109375,4303.70361328125,0.0,0.0,0.0,0.0,1455.5555419921875,0.0,0.0,3337.037109375,16844.4453125,10362.962890625,1311.111083984375,29562.962890625,-966.6666870117188,1851.851806640625,0.0,,0.0,365.0,0.0,2009.0,,2.0,0.0,0.5,1972.5,2833.0,mix,Domestic,5610.0,56.0,3.0,3.0,East,2009-03-25,,0.1597222238779068,1,0,3337.037109375,1740.74072265625,-0.4783573974152548,0.0,10.29427760314553,0.029562962890625,-3.5212329548187444,0.0,3.0,1.0
2012,2705005.0,2012-01-01,2012-12-31,2974.073974609375,57300.0,18288.888671875,0.0,466.6666564941406,466.6666564941406,34266.66796875,1859.25927734375,0.0,20659.259765625,13370.3701171875,74859.2578125,64581.48046875,0.0,146944.4375,62862.96484375,11111.111328125,34266.66796875,,0.0,365.0,0.0,1991.0,,1.0,0.0,0.0,1947.0,3104.0,male,Domestic,3312.0,33.0,2.0,3.0,Central,1991-12-16,,0.6439393758773804,1,0,91566.66796875,91018.51953125,-0.005986331594888578,0.0,11.897809818119391,0.1469444375,-1.9177007398448824,0.0,21.0,1.0
2012,2744278.0,2012-01-01,2012-12-31,1437.0369873046875,8581.4814453125,39781.48046875,0.0,0.0,0.0,51137.03515625,-485.1851806640625,0.0,0.0,900.0,351.8518371582031,0.0,-488.8888854980469,1518.5185546875,11637.037109375,11111.111328125,51137.03515625,,0.0,365.0,0.0,2000.0,,1.0,1.0,0.0,1956.0,6060.0,male,Foreign,5520.0,55.0,3.0,2.0,Central,2000-05-01,,,1,0,59718.5166015625,63451.8515625,0.06251553409884632,0.0,7.325490503500713,0.0015185185546875,-6.490020054463561,0.0,12.0,1.0
2012,2792794.0,2012-01-01,2012-12-31,0.0,2048.148193359375,174.07408142089844,0.0,0.0,0.0,0.0,437.03704833984375,0.0,0.0,2048.148193359375,544.4444580078125,0.0,392.5925903320313,1000.0,1874.0740966796875,1851.851806640625,0.0,,0.0,365.0,0.0,2011.0,,2.0,0.0,0.5,1981.0,1822.0,mix,Domestic,5590.0,55.0,3.0,3.0,East,2011-07-24,,,1,0,2048.148193359375,2966.6665802001953,0.44846285528502966,1.0,6.907755278982137,0.001,-6.907755278982137,0.0,1.0,1.0
2012,2904923.0,2012-01-01,2012-12-31,296.2962951660156,10029.6298828125,17222.22265625,0.0,5333.33349609375,5333.33349609375,374.0740661621094,-3481.4814453125,0.0,9700.0,329.629638671875,39618.51953125,9266.6669921875,-3481.4814453125,42737.03515625,-6818.5185546875,11111.111328125,374.0740661621094,,0.0,365.0,0.0,2007.0,,1.0,0.0,1.0,1978.0,3545.0,female,Domestic,5630.0,56.0,3.0,3.0,Central,2007-02-27,,0.1527777761220932,1,0,10403.70394897461,6122.22200012207,-0.41153438908404566,0.0,10.662821157170066,0.04273703515625,-3.152689400794208,0.0,5.0,1.0
2012,2929590.0,2012-01-01,2012-12-31,311.1111145019531,10151.8515625,1100.0,0.0,0.0,0.0,1418.5185546875,2940.74072265625,0.0,8866.6669921875,703.7036743164064,26644.4453125,5540.74072265625,2574.073974609375,36429.62890625,4918.5185546875,74.0740737915039,1418.5185546875,,0.0,365.0,0.0,1992.0,,1.0,0.0,0.0,1981.0,3512.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,1992-06-17,,0.1666666716337204,1,0,11570.3701171875,15814.814453125,0.3668373866132841,1.0,10.503137703462942,0.03642962890625,-3.3123728545013322,0.0,20.0,1.0
2012,2959476.0,2012-01-01,2012-12-31,8903.7041015625,197288.890625,6870.37060546875,0.0,0.0,0.0,60874.07421875,47996.296875,0.0,13551.8515625,125040.7421875,188348.140625,43151.8515625,42718.51953125,300607.40625,251292.59375,370.370361328125,60874.07421875,,0.0,365.0,0.0,2000.0,,1.0,0.0,0.0,1974.0,3111.0,male,Domestic,2899.0,28.0,2.0,1.0,Central,2000-02-29,,0.5069444179534912,1,0,258162.96484375,270570.3671875,0.048060349598399714,0.0,12.613560394221048,0.30060740625,-1.2019501637432262,0.0,12.0,1.0
2012,3080595.0,2012-01-01,2012-12-31,8488.888671875,195933.328125,84455.5546875,0.0,0.0,0.0,27918.517578125,34274.07421875,0.0,141107.40625,6633.33349609375,338337.03125,193792.59375,31059.259765625,403729.625,135837.03125,11111.111328125,27918.517578125,,0.0,365.0,0.0,1991.0,,1.0,0.0,0.0,1926.0,6466.0,male,Domestic,2821.0,28.0,2.0,1.0,Central,1991-12-19,,0.9469696879386902,1,0,223851.845703125,240611.109375,0.07486765909494146,0.0,12.908500687849347,0.403729625,-0.9070098701149261,0.0,21.0,1.0
2012,3228704.0,2012-01-01,2012-12-31,39803.703125,182085.1875,186911.109375,185.1851806640625,0.0,-185.1851806640625,960129.625,-92255.5546875,192.59259033203125,65129.62890625,29703.703125,511459.25,204803.703125,-93114.8125,638500.0,820881.5,25925.92578125,959937.0625,,0.0,365.0,0.0,1993.0,,1.0,0.0,0.0,1960.0,3490.0,male,Domestic,5610.0,56.0,3.0,2.0,East,1993-12-21,,2.598484754562378,1,0,1142407.405090332,1118451.8723945618,-0.020969342976095345,0.0,13.366876954454732,0.6385,-0.4486336035095431,0.0,19.0,1.0
2012,3258033.0,2012-01-01,2012-12-31,16100.0,29500.0,40614.81640625,0.0,0.0,0.0,497777.78125,-74111.109375,0.0,0.0,3848.148193359375,47348.1484375,11351.8515625,-74214.8125,48855.5546875,-23974.07421875,62962.96484375,497777.78125,,0.0,365.0,0.0,2004.0,,1.0,1.0,0.0,,273.0,male,Foreign,5510.0,55.0,3.0,1.0,Central,2004-07-27,,0.128787875175476,1,0,527277.78125,513766.66796875,-0.02562427957654436,0.0,10.796623360064885,0.0488555546875,-3.0188871978993883,0.0,8.0,1.0
2012,3342875.0,2012-01-01,2012-12-31,0.0,3740.74072265625,1507.4073486328125,0.0,0.0,0.0,0.0,518.5184936523438,0.0,0.0,3737.037109375,2266.666748046875,2814.814697265625,466.6666564941406,5911.111328125,2474.073974609375,1851.851806640625,0.0,,0.0,365.0,0.0,2009.0,,1.0,0.0,0.0,1952.0,1922.0,male,Domestic,5630.0,56.0,3.0,2.0,Central,2009-12-17,,0.0833333358168602,1,0,3740.74072265625,2300.0,-0.3851485118790054,0.0,8.68458913470639,0.005911111328125,-5.130921423257883,0.0,3.0,1.0
2012,3372747.0,2012-01-01,2012-12-31,15359.2587890625,27207.408203125,48562.96484375,0.0,0.0,0.0,452037.03125,-14322.22265625,422.2222290039063,1333.3333740234375,6400.0,126618.5234375,80588.890625,-14785.185546875,194870.375,39814.81640625,11111.111328125,451614.8125,,0.0,365.0,0.0,2003.0,,1.0,0.0,0.0,1954.0,3083.0,male,Domestic,5610.0,56.0,3.0,3.0,Central,2003-06-17,,0.6597222089767456,1,0,479666.6616821289,492577.7769165039,0.02691684927423847,0.0,12.180089872916158,0.194870375,-1.6354206850481159,0.0,9.0,1.0
2012,3615626.0,2012-01-01,2012-12-31,8051.85205078125,51792.59375,28337.037109375,0.0,0.0,0.0,150433.328125,1351.851806640625,0.0,2433.333251953125,8492.5927734375,281.4814758300781,7707.4072265625,1218.5185546875,17777.77734375,173888.890625,18518.517578125,150433.328125,,0.0,365.0,0.0,2000.0,,1.0,1.0,0.0,,1880.0,male,Foreign,5610.0,56.0,3.0,1.0,Central,2000-11-30,,0.75,1,0,202225.921875,184159.26171875,-0.08933899269064711,0.0,9.785704492465682,0.01777777734375,-4.029806065498592,0.0,12.0,1.0
2012,3914397.0,2012-01-01,2012-12-31,33.33333206176758,970.370361328125,15451.8515625,0.0,0.0,0.0,140.74073791503906,-2566.666748046875,0.0,22.22222137451172,251.8518524169922,15925.92578125,2174.073974609375,-2600.0,15259.2587890625,-14340.7412109375,370.370361328125,140.74073791503906,,0.0,365.0,0.0,2002.0,,1.0,0.0,0.0,1967.0,5109.0,male,Domestic,5610.0,56.0,3.0,2.0,Central,2002-12-16,,,1,0,1111.111099243164,3592.592529296875,2.233333310902913,1.0,9.632941731513469,0.0152592587890625,-4.182568826450805,0.0,10.0,1.0
2012,4110756.0,2012-01-01,2012-12-31,762.9629516601561,4370.37060546875,2774.073974609375,0.0,0.0,0.0,1577.77783203125,159.25926208496094,0.0,2744.4443359375,1566.6666259765625,13874.07421875,13466.6669921875,100.0,29396.296875,3166.666748046875,1851.851806640625,1577.77783203125,,0.0,365.0,0.0,2008.0,,2.0,0.0,0.0,1972.5,2493.0,male,Domestic,3312.0,33.0,2.0,3.0,Central,2008-05-06,,,1,0,5948.1484375,8400.0,0.41220416542437704,1.0,10.288623988760918,0.029396296875,-3.526886569203357,0.0,4.0,1.0
2012,4177013.0,2012-03-14,2012-12-31,2307.407470703125,618.5184936523438,1648.148193359375,0.0,0.0,0.0,11907.4072265625,5400.0,0.0,0.0,48.14814758300781,50007.40625,9481.4814453125,4803.70361328125,68070.3671875,10877.77734375,1851.851806640625,11907.4072265625,,0.0,292.0,1.0,2012.0,,1.0,0.0,1.0,1972.0,1753.0,female,Domestic,5610.0,56.0,3.0,1.0,Central,2012-03-08,,0.5972222089767456,1,0,12525.925720214844,31551.8525390625,1.5189238100097344,1.0,11.128297260690706,0.0680703671875,-2.687213297273568,0.0,0.0,1.0
2012,4306666.0,2012-01-01,2012-12-31,162.9629669189453,16955.5546875,800.0,0.0,0.0,0.0,237.0370330810547,-325.9259338378906,0.0,0.0,3629.629638671875,1029.629638671875,2855.5556640625,-333.3333435058594,3096.29638671875,16659.259765625,148.1481475830078,237.0370330810547,,0.0,365.0,0.0,1992.0,,2.0,0.0,0.5,1969.5,2033.5,mix,Domestic,2790.0,27.0,2.0,3.0,West,1992-06-01,,0.0833333358168602,1,0,17192.591720581055,17040.739875793457,-0.00883239986475207,0.0,8.037961962271888,0.00309629638671875,-5.777548595692386,0.0,20.0,1.0
